ID,SA1_1,BINC1,DQ7
3436013142A_498102,0,  600만원 이상,보유하고 있음
3436013142A_498103,0,  300~400만원미만,보유하고 있음
3436013142A_498107,0,  400~500만원미만,보유하고 있음
3436013142A_498114,0,  100만원미만,보유하고 있음
3436013142A_498117,0,  600만원 이상,보유하고 있음
3436013142A_498119,1,  600만원 이상,보유하고 있음
3436013142A_498124,0,  600만원 이상,보유하고 있음
3436013142A_498135,0,  600만원 이상,보유하고 있음
34360330271_522898,1,  300~400만원미만,보유하고 있음
34360330271_522899,0,  300~400만원미만,보유하고 있음
34360330271_522900,0,  300~400만원미만,보유하고 있음
34360330271_522905,0,  300~400만원미만,보유하고 있음
34360330271_522908,1,  400~500만원미만,보유하고 있음
34360330271_522909,0,  100~200만원미만,보유하지 않음
34360330271_522914,1,  300~400만원미만,보유하고 있음
34360330271_522925,1,  500~600만원미만,보유하고 있음
34360330271_522941,1,  500~600만원미만,보유하고 있음
34360330271_522946,1,  300~400만원미만,보유하고 있음
34360330281_472486,0,  100~200만원미만,보유하지 않음
34360330281_472488,0,  200~300만원미만,보유하고 있음
34360330281_472492,1,  200~300만원미만,보유하고 있음
34360330281_472497,0,  400~500만원미만,보유하고 있음
34360330281_472500,0,  200~300만원미만,보유하고 있음
34360330281_472501,1,  300~400만원미만,보유하고 있음
34360330281_472510,1,  300~400만원미만,보유하고 있음
34360330281_472513,0,  400~500만원미만,보유하고 있음
34360330281_472519,0,  500~600만원미만,보유하고 있음
34360330281_472528,1,  500~600만원미만,보유하고 있음
34360330291_371404,0,  600만원 이상,보유하고 있음
34360330291_371406,1,  600만원 이상,보유하고 있음
34360330291_371408,0,  300~400만원미만,보유하고 있음
34360330291_371411,0,  200~300만원미만,보유하고 있음
34360330291_371415,0,  300~400만원미만,보유하고 있음
34360330291_371417,1,  300~400만원미만,보유하고 있음
34360330291_371422,0,  300~400만원미만,보유하고 있음
34360330291_371432,0,  300~400만원미만,보유하고 있음
34360330291_371449,0,  100만원미만,보유하고 있음
34360330291_371455,0,  100만원미만,보유하지 않음
34360340011_320596,0,  500~600만원미만,보유하고 있음
34360340011_320597,0,  200~300만원미만,보유하고 있음
34360340011_320600,1,  500~600만원미만,보유하고 있음
34360340011_320601,0,  500~600만원미만,보유하고 있음
34360340011_320602,0,  400~500만원미만,보유하고 있음
34360340011_320603,0,  500~600만원미만,보유하고 있음
34360340011_320611,0,  600만원 이상,보유하고 있음
34360340011_320614,0,  500~600만원미만,보유하고 있음
34360340011_320618,0,  100만원미만,보유하지 않음
34360340011_320622,0,  400~500만원미만,보유하고 있음
34360340021_422104,0,  200~300만원미만,보유하고 있음
34360340021_422105,1,  400~500만원미만,보유하고 있음
34360340021_422108,1,  400~500만원미만,보유하고 있음
34360340021_422111,1,  300~400만원미만,보유하고 있음
34360340021_422114,0,  400~500만원미만,보유하고 있음
34360340021_422117,0,  200~300만원미만,보유하고 있음
34360340021_422121,0,  200~300만원미만,보유하고 있음
34360340021_422126,0,  300~400만원미만,보유하고 있음
34360340021_422137,0,  200~300만원미만,보유하고 있음
34360340021_422140,1,  100만원미만,보유하고 있음
34360340021_422148,0,  100만원미만,보유하지 않음
34360340031_573580,0,  300~400만원미만,보유하고 있음
34360340031_573583,1,  300~400만원미만,보유하고 있음
34360340031_573587,1,  100~200만원미만,보유하고 있음
34360340031_573592,0,  400~500만원미만,보유하고 있음
34360340031_573599,1,  100~200만원미만,보유하고 있음
34360340031_573605,0,  300~400만원미만,보유하고 있음
34360340031_573606,0,  100~200만원미만,보유하지 않음
34360340031_573609,0,  100만원미만,보유하지 않음
34360340031_573611,1,  100만원미만,보유하지 않음
34360340031_573626,1,  300~400만원미만,보유하고 있음
3437012043A_498138,0,  600만원 이상,보유하고 있음
3437012043A_498140,0,  100만원미만,보유하지 않음
3437012043A_498144,1,  500~600만원미만,보유하고 있음
3437012043A_498146,0,  100만원미만,보유하지 않음
3437012043A_498147,0,  500~600만원미만,보유하고 있음
3437012043A_498152,0,  500~600만원미만,보유하고 있음
3437012043A_498153,1,  600만원 이상,보유하고 있음
3437012043A_498157,0,  300~400만원미만,보유하고 있음
3437012043A_498164,1,  500~600만원미만,보유하고 있음
3437012043A_498172,0,  600만원 이상,보유하고 있음
3437012059A_447438,1,  200~300만원미만,보유하고 있음
3437012059A_447439,0,  100~200만원미만,보유하고 있음
3437012059A_447445,0,  200~300만원미만,보유하지 않음
3437012059A_447449,0,  200~300만원미만,보유하고 있음
3437012059A_447450,1,  300~400만원미만,보유하고 있음
3437012059A_447453,0,  400~500만원미만,보유하고 있음
3437012059A_447455,0,  300~400만원미만,보유하고 있음
3437012059A_447462,1,  400~500만원미만,보유하고 있음
3437012059A_447464,0,  400~500만원미만,보유하고 있음
3437012059A_447466,0,  400~500만원미만,보유하고 있음
3437012060A_346582,0,  300~400만원미만,보유하고 있음
3437012060A_346583,0,  400~500만원미만,보유하고 있음
3437012060A_346588,0,  500~600만원미만,보유하고 있음
3437012060A_346592,0,  100만원미만,보유하지 않음
3437012060A_346597,0,  400~500만원미만,보유하고 있음
3437012060A_346600,0,  200~300만원미만,보유하지 않음
3437012060A_346601,0,  400~500만원미만,보유하고 있음
3437012060A_346604,0,  500~600만원미만,보유하고 있음
3437012060A_346609,0,  400~500만원미만,보유하고 있음
3437012060A_346624,0,  500~600만원미만,보유하고 있음
3437012061A_295562,0,  100~200만원미만,보유하지 않음
3437012061A_295563,1,  300~400만원미만,보유하고 있음
3437012061A_295566,0,  300~400만원미만,보유하고 있음
3437012061A_295569,0,  300~400만원미만,보유하고 있음
3437012061A_295570,0,  300~400만원미만,보유하고 있음
3437012061A_295572,0,  100~200만원미만,보유하지 않음
3437012061A_295576,0,  200~300만원미만,보유하고 있음
3437012061A_295579,1,  500~600만원미만,보유하고 있음
3437012061A_295588,0,  100만원미만,보유하지 않음
3437012061A_295592,0,  200~300만원미만,보유하고 있음
3437012062A_396779,0,  600만원 이상,보유하고 있음
3437012062A_396782,2,  600만원 이상,보유하고 있음
3437012062A_396784,1,  500~600만원미만,보유하고 있음
3437012062A_396785,0,  100~200만원미만,보유하지 않음
3437012062A_396788,0,  200~300만원미만,보유하고 있음
3437012062A_396789,0,  600만원 이상,보유하고 있음
3437012062A_396792,1,  500~600만원미만,보유하고 있음
3437012062A_396796,0,  600만원 이상,보유하고 있음
3437012062A_396799,0,  200~300만원미만,보유하고 있음
3437012062A_396817,0,  600만원 이상,보유하고 있음
3437012063A_548390,0,  200~300만원미만,보유하지 않음
3437012063A_548396,1,  500~600만원미만,보유하고 있음
3437012063A_548401,0,  200~300만원미만,보유하고 있음
3437012063A_548403,1,  200~300만원미만,보유하고 있음
3437012063A_548407,1,  400~500만원미만,보유하고 있음
3437012063A_548416,0,  200~300만원미만,보유하고 있음
3437012063A_548421,1,  300~400만원미만,보유하고 있음
3437012063A_548422,0,  300~400만원미만,보유하고 있음
3437012063A_548426,0,  200~300만원미만,보유하고 있음
3437012063A_548446,0,  200~300만원미만,보유하지 않음
34370380111_522950,0,  100~200만원미만,보유하고 있음
34370380111_522952,0,  100~200만원미만,보유하지 않음
34370380111_522957,1,  300~400만원미만,보유하고 있음
34370380111_522960,1,  300~400만원미만,보유하고 있음
34370380111_522962,0,  200~300만원미만,보유하고 있음
34370380111_522965,1,  400~500만원미만,보유하고 있음
34370380111_522966,1,  400~500만원미만,보유하고 있음
34370380111_522969,1,  400~500만원미만,보유하고 있음
34370380111_522976,1,  300~400만원미만,보유하고 있음
34370380111_522984,0,  100~200만원미만,보유하지 않음
34370380121_472533,0,  400~500만원미만,보유하고 있음
34370380121_472534,0,  200~300만원미만,보유하지 않음
34370380121_472537,0,  300~400만원미만,보유하고 있음
34370380121_472538,1,  300~400만원미만,보유하고 있음
34370380121_472540,0,  200~300만원미만,보유하고 있음
34370380121_472543,1,  600만원 이상,보유하고 있음
34370380121_472545,0,  300~400만원미만,보유하고 있음
34370380121_472546,0,  300~400만원미만,보유하고 있음
34370380121_472558,0,  100만원미만,보유하지 않음
34370380121_472566,0,  200~300만원미만,보유하고 있음
34370380131_422162,0,  200~300만원미만,보유하고 있음
34370380131_422165,1,  300~400만원미만,보유하고 있음
34370380131_422167,0,  300~400만원미만,보유하고 있음
34370380131_422173,0,  300~400만원미만,보유하고 있음
34370380131_422179,1,  400~500만원미만,보유하고 있음
34370380131_422182,0,  400~500만원미만,보유하고 있음
34370380131_422189,1,  200~300만원미만,보유하고 있음
34370380131_422194,0,  200~300만원미만,보유하고 있음
34370380131_422200,1,  300~400만원미만,보유하고 있음
34370380131_422204,0,  100~200만원미만,보유하지 않음
34370380131_422207,1,  100만원미만,보유하지 않음
34370380131_422211,1,  300~400만원미만,보유하고 있음
34370380141_371461,0,  200~300만원미만,보유하고 있음
34370380141_371466,0,  600만원 이상,보유하고 있음
34370380141_371468,0,  100만원미만,보유하지 않음
34370380141_371471,1,  300~400만원미만,보유하고 있음
34370380141_371475,0,  300~400만원미만,보유하고 있음
34370380141_371486,0,  100~200만원미만,보유하고 있음
34370380141_371488,1,  300~400만원미만,보유하고 있음
34370380141_371494,1,  600만원 이상,보유하고 있음
34370380141_371503,1,  200~300만원미만,보유하고 있음
34370380141_371511,0,  200~300만원미만,보유하고 있음
34370380161_320632,0,  200~300만원미만,보유하고 있음
34370380161_320635,0,  100만원미만,보유하지 않음
34370380161_320636,0,  400~500만원미만,보유하고 있음
34370380161_320637,0,  100만원미만,보유하지 않음
34370380161_320641,0,  400~500만원미만,보유하고 있음
34370380161_320648,0,  400~500만원미만,보유하고 있음
34370380161_320651,0,  200~300만원미만,보유하고 있음
34370380161_320652,0,  500~600만원미만,보유하고 있음
34370380161_320657,0,  400~500만원미만,보유하고 있음
34370380161_320670,0,  300~400만원미만,보유하고 있음
34370380171_573647,1,  400~500만원미만,보유하고 있음
34370380171_573651,0,  100만원미만,보유하지 않음
34370380171_573652,0,  300~400만원미만,보유하고 있음
34370380171_573655,0,  100만원미만,보유하지 않음
34370380171_573660,1,  300~400만원미만,보유하고 있음
34370380171_573665,0,  300~400만원미만,보유하고 있음
34370380171_573668,0,  100~200만원미만,보유하지 않음
34370380171_573673,1,  200~300만원미만,보유하고 있음
34370380171_573685,0,  300~400만원미만,보유하고 있음
34370380171_573697,1,  100~200만원미만,보유하고 있음
3438011044A_498175,0,  200~300만원미만,보유하고 있음
3438011044A_498179,1,  300~400만원미만,보유하고 있음
3438011044A_498180,0,  400~500만원미만,보유하고 있음
3438011044A_498181,0,  100~200만원미만,보유하지 않음
3438011044A_498183,0,  400~500만원미만,보유하고 있음
3438011044A_498187,0,  600만원 이상,보유하고 있음
3438011044A_498189,0,  500~600만원미만,보유하고 있음
3438011044A_498196,0,  200~300만원미만,보유하고 있음
3438011044A_498211,0,  200~300만원미만,보유하고 있음
3438011044A_498216,0,  200~300만원미만,보유하고 있음
3438011152A_548455,0,  400~500만원미만,보유하고 있음
3438011152A_548458,0,  200~300만원미만,보유하고 있음
3438011152A_548459,0,  400~500만원미만,보유하고 있음
3438011152A_548462,0,  300~400만원미만,보유하고 있음
3438011152A_548466,0,  300~400만원미만,보유하고 있음
3438011152A_548468,1,  300~400만원미만,보유하고 있음
3438011152A_548482,1,  300~400만원미만,보유하고 있음
3438011152A_548485,1,  300~400만원미만,보유하고 있음
3438011152A_548490,0,  200~300만원미만,보유하고 있음
3438011152A_548501,1,  300~400만원미만,보유하고 있음
34380112011_522990,1,  300~400만원미만,보유하고 있음
34380112011_522992,0,  500~600만원미만,보유하고 있음
34380112011_522995,0,  300~400만원미만,보유하고 있음
34380112011_522997,1,  500~600만원미만,보유하고 있음
34380112011_522999,0,  100~200만원미만,보유하고 있음
34380112011_523020,0,  400~500만원미만,보유하고 있음
34380112011_523021,0,  300~400만원미만,보유하고 있음
34380112011_523027,0,  300~400만원미만,보유하고 있음
34380112011_523033,0,  100~200만원미만,보유하고 있음
34380112011_523039,0,  100만원미만,보유하지 않음
3438011203A_447470,0,  100~200만원미만,보유하지 않음
3438011203A_447474,0,  400~500만원미만,보유하고 있음
3438011203A_447476,0,  200~300만원미만,보유하고 있음
3438011203A_447482,1,  300~400만원미만,보유하고 있음
3438011203A_447488,1,  400~500만원미만,보유하고 있음
3438011203A_447491,0,  300~400만원미만,보유하고 있음
3438011203A_447496,1,  300~400만원미만,보유하고 있음
3438011203A_447503,1,  400~500만원미만,보유하고 있음
3438011203A_447509,0,  400~500만원미만,보유하고 있음
3438011203A_447520,0,  200~300만원미만,보유하고 있음
3438011204A_396828,1,  400~500만원미만,보유하고 있음
3438011204A_396831,0,  500~600만원미만,보유하고 있음
3438011204A_396834,0,  200~300만원미만,보유하고 있음
3438011204A_396836,0,  100만원미만,보유하지 않음
3438011204A_396837,0,  200~300만원미만,보유하고 있음
3438011204A_396847,0,  200~300만원미만,보유하지 않음
3438011204A_396850,0,  100만원미만,보유하지 않음
3438011204A_396865,1,  500~600만원미만,보유하고 있음
3438011204A_396878,0,  400~500만원미만,보유하고 있음
3438011204A_396884,1,  500~600만원미만,보유하고 있음
3438011205A_346628,1,  400~500만원미만,보유하고 있음
3438011205A_346630,0,  300~400만원미만,보유하고 있음
3438011205A_346632,1,  600만원 이상,보유하고 있음
3438011205A_346642,0,  600만원 이상,보유하고 있음
3438011205A_346644,1,  500~600만원미만,보유하고 있음
3438011205A_346652,1,  300~400만원미만,보유하고 있음
3438011205A_346656,0,  600만원 이상,보유하고 있음
3438011205A_346665,0,  100만원미만,보유하지 않음
3438011205A_346686,0,  300~400만원미만,보유하고 있음
3438011205A_346693,0,  300~400만원미만,보유하고 있음
3438011206A_295597,0,  100만원미만,보유하지 않음
3438011206A_295599,0,  100만원미만,보유하지 않음
3438011206A_295613,1,  200~300만원미만,보유하고 있음
3438011206A_295621,0,  400~500만원미만,보유하고 있음
3438011206A_295627,1,  400~500만원미만,보유하고 있음
3438011206A_295632,1,  400~500만원미만,보유하고 있음
3438011206A_295638,1,  400~500만원미만,보유하고 있음
3438011206A_295643,1,  500~600만원미만,보유하고 있음
3438011206A_295654,0,  400~500만원미만,보유하고 있음
3438011206A_295658,1,  200~300만원미만,보유하고 있음
34380112091_320689,0,  100만원미만,보유하고 있음
34380112091_320691,0,  300~400만원미만,보유하고 있음
34380112091_320692,0,  200~300만원미만,보유하고 있음
34380112091_320695,1,  200~300만원미만,보유하고 있음
34380112091_320698,1,  300~400만원미만,보유하고 있음
34380112091_320701,0,  300~400만원미만,보유하고 있음
34380112091_320702,0,  200~300만원미만,보유하고 있음
34380112091_320703,0,  400~500만원미만,보유하고 있음
34380112091_320714,0,  300~400만원미만,보유하고 있음
34380112091_320718,0,  100만원미만,보유하지 않음
34380112101_371548,1,  200~300만원미만,보유하고 있음
34380112101_371551,0,  100만원미만,보유하지 않음
34380112101_371552,0,  400~500만원미만,보유하고 있음
34380112101_371554,0,  100~200만원미만,보유하지 않음
34380112101_371557,0,  300~400만원미만,보유하고 있음
34380112101_371561,1,  300~400만원미만,보유하고 있음
34380112101_371564,0,  300~400만원미만,보유하고 있음
34380112101_371565,1,  600만원 이상,보유하고 있음
34380112101_371580,0,  400~500만원미만,보유하고 있음
34380112101_371594,1,  600만원 이상,보유하고 있음
34380112111_422215,1,  400~500만원미만,보유하고 있음
34380112111_422216,0,  500~600만원미만,보유하고 있음
34380112111_422222,0,  300~400만원미만,보유하고 있음
34380112111_422223,0,  100만원미만,보유하고 있음
34380112111_422225,0,  400~500만원미만,보유하고 있음
34380112111_422228,0,  400~500만원미만,보유하고 있음
34380112111_422230,1,  500~600만원미만,보유하고 있음
34380112111_422233,0,  100만원미만,보유하지 않음
34380112111_422245,0,  400~500만원미만,보유하고 있음
34380112111_422260,0,  600만원 이상,보유하고 있음
34380112121_472578,1,  300~400만원미만,보유하고 있음
34380112121_472581,0,  100~200만원미만,보유하지 않음
34380112121_472584,0,  500~600만원미만,보유하고 있음
34380112121_472590,0,  100~200만원미만,보유하고 있음
34380112121_472596,0,  100~200만원미만,보유하지 않음
34380112121_472602,1,  200~300만원미만,보유하고 있음
34380112121_472604,1,  200~300만원미만,보유하고 있음
34380112121_472617,0,  100~200만원미만,보유하지 않음
34380112121_472622,1,  200~300만원미만,보유하고 있음
34380112121_472624,0,  200~300만원미만,보유하고 있음
34380112131_573702,1,  600만원 이상,보유하고 있음
34380112131_573704,1,  200~300만원미만,보유하고 있음
34380112131_573707,0,  200~300만원미만,보유하고 있음
34380112131_573708,0,  100만원미만,보유하고 있음
34380112131_573717,1,  600만원 이상,보유하고 있음
34380112131_573718,1,  500~600만원미만,보유하고 있음
34380112131_573731,0,  100만원미만,보유하지 않음
34380112131_573738,1,  600만원 이상,보유하고 있음
34380112131_573744,0,  400~500만원미만,보유하고 있음
34380112131_573749,0,  300~400만원미만,보유하고 있음
3501166233A_548508,0,  300~400만원미만,보유하고 있음
3501166233A_548509,1,  400~500만원미만,보유하고 있음
3501166233A_548518,0,  100만원미만,보유하지 않음
3501166233A_548521,1,  400~500만원미만,보유하고 있음
3501166233A_548528,0,  600만원 이상,보유하고 있음
3501166233A_548530,1,  400~500만원미만,보유하고 있음
3501166233A_548532,0,  400~500만원미만,보유하고 있음
3501166233A_548534,0,  400~500만원미만,보유하고 있음
3501166233A_548537,0,  400~500만원미만,보유하고 있음
3501166233A_548539,0,  200~300만원미만,보유하고 있음
3501166234A_498227,1,  200~300만원미만,보유하고 있음
3501166234A_498233,1,  200~300만원미만,보유하고 있음
3501166234A_498234,0,  400~500만원미만,보유하고 있음
3501166234A_498239,1,  100만원미만,보유하고 있음
3501166234A_498241,0,  200~300만원미만,보유하고 있음
3501166234A_498247,0,  400~500만원미만,보유하고 있음
3501166234A_498253,0,  200~300만원미만,보유하고 있음
3501166234A_498259,1,  300~400만원미만,보유하고 있음
3501166234A_498263,0,  500~600만원미만,보유하고 있음
3501166234A_498265,1,  400~500만원미만,보유하고 있음
3501166235A_447526,1,  300~400만원미만,보유하고 있음
3501166235A_447534,0,  200~300만원미만,보유하고 있음
3501166235A_447540,1,  200~300만원미만,보유하고 있음
3501166235A_447542,1,  500~600만원미만,보유하고 있음
3501166235A_447548,0,  100만원미만,보유하지 않음
3501166235A_447549,0,  500~600만원미만,보유하고 있음
3501166235A_447551,0,  300~400만원미만,보유하고 있음
3501166235A_447557,1,  500~600만원미만,보유하고 있음
3501166235A_447564,0,  300~400만원미만,보유하고 있음
3501166235A_447570,0,  100~200만원미만,보유하지 않음
3501166239A_346698,0,  300~400만원미만,보유하지 않음
3501166239A_346699,0,  100~200만원미만,보유하지 않음
3501166239A_346701,0,  400~500만원미만,보유하고 있음
3501166239A_346702,0,  500~600만원미만,보유하고 있음
3501166239A_346712,0,  400~500만원미만,보유하고 있음
3501166239A_346713,0,  300~400만원미만,보유하고 있음
3501166239A_346716,1,  400~500만원미만,보유하고 있음
3501166239A_346719,1,  100만원미만,보유하지 않음
3501166239A_346728,0,  200~300만원미만,보유하고 있음
3501166239A_346729,1,  200~300만원미만,보유하고 있음
3501166240A_295667,0,  600만원 이상,보유하고 있음
3501166240A_295669,1,  300~400만원미만,보유하고 있음
3501166240A_295673,1,  400~500만원미만,보유하고 있음
3501166240A_295674,0,  100만원미만,보유하지 않음
3501166240A_295677,1,  600만원 이상,보유하고 있음
3501166240A_295679,0,  100~200만원미만,보유하지 않음
3501166240A_295681,1,  500~600만원미만,보유하고 있음
3501166240A_295685,1,  400~500만원미만,보유하고 있음
3501166240A_295687,0,  200~300만원미만,보유하고 있음
3501166240A_295689,0,  400~500만원미만,보유하고 있음
3501166240A_295698,1,  400~500만원미만,보유하고 있음
3501166241A_320722,0,  100~200만원미만,보유하고 있음
3501166241A_320723,0,  500~600만원미만,보유하고 있음
3501166241A_320726,0,  100만원미만,보유하지 않음
3501166241A_320733,0,  200~300만원미만,보유하고 있음
3501166241A_320736,0,  200~300만원미만,보유하고 있음
3501166241A_320739,0,  300~400만원미만,보유하고 있음
3501166241A_320741,0,  200~300만원미만,보유하고 있음
3501166241A_320744,0,  100~200만원미만,보유하고 있음
3501166241A_320748,0,  300~400만원미만,보유하고 있음
3501166241A_320749,0,  100~200만원미만,보유하고 있음
3501166242A_371614,0,  400~500만원미만,보유하고 있음
3501166242A_371616,0,  300~400만원미만,보유하고 있음
3501166242A_371617,1,  500~600만원미만,보유하고 있음
3501166242A_371620,0,  300~400만원미만,보유하고 있음
3501166242A_371626,0,  300~400만원미만,보유하고 있음
3501166242A_371632,0,  600만원 이상,보유하고 있음
3501166242A_371634,0,  100만원미만,보유하지 않음
3501166242A_371635,0,  300~400만원미만,보유하고 있음
3501166242A_371647,1,  600만원 이상,보유하고 있음
3501166242A_371660,1,  300~400만원미만,보유하고 있음
3501166243A_422265,1,  400~500만원미만,보유하고 있음
3501166243A_422266,0,  500~600만원미만,보유하고 있음
3501166243A_422272,0,  300~400만원미만,보유하고 있음
3501166243A_422276,1,  500~600만원미만,보유하고 있음
3501166243A_422280,1,  200~300만원미만,보유하고 있음
3501166243A_422284,0,  100~200만원미만,보유하고 있음
3501166243A_422288,1,  200~300만원미만,보유하고 있음
3501166243A_422310,0,  100~200만원미만,보유하고 있음
3501166243A_422311,0,  400~500만원미만,보유하고 있음
3501166243A_422325,0,  500~600만원미만,보유하고 있음
3501166246A_472628,1,  300~400만원미만,보유하고 있음
3501166246A_472632,0,  500~600만원미만,보유하고 있음
3501166246A_472633,1,  400~500만원미만,보유하고 있음
3501166246A_472637,0,  400~500만원미만,보유하고 있음
3501166246A_472642,0,  100만원미만,보유하지 않음
3501166246A_472644,1,  500~600만원미만,보유하고 있음
3501166246A_472648,1,  400~500만원미만,보유하고 있음
3501166246A_472649,1,  400~500만원미만,보유하고 있음
3501166246A_472653,1,  400~500만원미만,보유하고 있음
3501166246A_472656,1,  300~400만원미만,보유하고 있음
3501166246A_472661,0,  300~400만원미만,보유하고 있음
3501166247A_523043,1,  300~400만원미만,보유하고 있음
3501166247A_523048,0,  200~300만원미만,보유하고 있음
3501166247A_523053,0,  100만원미만,보유하고 있음
3501166247A_523058,0,  200~300만원미만,보유하고 있음
3501166247A_523061,1,  500~600만원미만,보유하고 있음
3501166247A_523062,1,  500~600만원미만,보유하고 있음
3501166247A_523064,0,  500~600만원미만,보유하고 있음
3501166247A_523066,0,  300~400만원미만,보유하고 있음
3501166247A_523071,1,  500~600만원미만,보유하고 있음
3501166247A_523072,0,  400~500만원미만,보유하고 있음
3501166248A_573754,0,  100~200만원미만,보유하지 않음
3501166248A_573756,0,  600만원 이상,보유하고 있음
3501166248A_573759,1,  600만원 이상,보유하고 있음
3501166248A_573763,1,  200~300만원미만,보유하고 있음
3501166248A_573768,0,  500~600만원미만,보유하고 있음
3501166248A_573769,0,  200~300만원미만,보유하지 않음
3501166248A_573772,1,  600만원 이상,보유하고 있음
3501166248A_573775,1,  600만원 이상,보유하고 있음
3501166248A_573782,1,  600만원 이상,보유하고 있음
3501166248A_573785,0,  600만원 이상,보유하고 있음
35011740571_548543,0,  400~500만원미만,보유하고 있음
35011740571_548546,1,  300~400만원미만,보유하고 있음
35011740571_548548,0,  600만원 이상,보유하고 있음
35011740571_548552,0,  100~200만원미만,보유하지 않음
35011740571_548567,1,  600만원 이상,보유하고 있음
35011740571_548569,1,  400~500만원미만,보유하고 있음
35011740571_548575,1,  300~400만원미만,보유하고 있음
35011740571_548578,0,  400~500만원미만,보유하고 있음
35011740571_548584,0,  600만원 이상,보유하고 있음
35011740571_548591,0,  100만원미만,보유하지 않음
35011740581_498286,0,  400~500만원미만,보유하고 있음
35011740581_498291,1,  400~500만원미만,보유하고 있음
35011740581_498293,0,  200~300만원미만,보유하고 있음
35011740581_498294,0,  500~600만원미만,보유하고 있음
35011740581_498298,0,  400~500만원미만,보유하고 있음
35011740581_498314,1,  300~400만원미만,보유하고 있음
35011740581_498322,0,  300~400만원미만,보유하고 있음
35011740581_498323,0,  300~400만원미만,보유하고 있음
35011740581_498328,0,  300~400만원미만,보유하고 있음
35011740581_498337,0,  200~300만원미만,보유하고 있음
35011740591_447575,1,  600만원 이상,보유하고 있음
35011740591_447578,1,  600만원 이상,보유하고 있음
35011740591_447580,1,  400~500만원미만,보유하고 있음
35011740591_447581,0,  300~400만원미만,보유하고 있음
35011740591_447595,0,  600만원 이상,보유하고 있음
35011740591_447601,0,  600만원 이상,보유하고 있음
35011740591_447607,1,  400~500만원미만,보유하고 있음
35011740591_447608,1,  500~600만원미만,보유하고 있음
35011740591_447611,0,  300~400만원미만,보유하고 있음
35011740591_447613,1,  600만원 이상,보유하고 있음
35011740601_396889,0,  100~200만원미만,보유하지 않음
35011740601_396898,1,  400~500만원미만,보유하고 있음
35011740601_396900,0,  300~400만원미만,보유하고 있음
35011740601_396909,0,  400~500만원미만,보유하고 있음
35011740601_396925,0,  300~400만원미만,보유하고 있음
35011740601_396934,0,  300~400만원미만,보유하고 있음
35011740601_396938,1,  300~400만원미만,보유하고 있음
35011740601_396940,0,  100만원미만,보유하지 않음
35011740601_396945,0,  300~400만원미만,보유하고 있음
35011740601_396953,0,  600만원 이상,보유하고 있음
35011740611_346733,1,  200~300만원미만,보유하고 있음
35011740611_346735,0,  300~400만원미만,보유하고 있음
35011740611_346755,0,  300~400만원미만,보유하고 있음
35011740611_346765,1,  200~300만원미만,보유하고 있음
35011740611_346766,0,  200~300만원미만,보유하고 있음
35011740611_346769,1,  300~400만원미만,보유하고 있음
35011740611_346782,0,  300~400만원미만,보유하고 있음
35011740611_346784,1,  300~400만원미만,보유하고 있음
35011740611_346789,0,  300~400만원미만,보유하고 있음
35011740611_346792,1,  300~400만원미만,보유하고 있음
35011740621_295702,1,  600만원 이상,보유하고 있음
35011740621_295704,0,  100~200만원미만,보유하지 않음
35011740621_295707,0,  600만원 이상,보유하고 있음
35011740621_295714,0,  100만원미만,보유하지 않음
35011740621_295715,1,  400~500만원미만,보유하고 있음
35011740621_295716,1,  400~500만원미만,보유하고 있음
35011740621_295722,0,  500~600만원미만,보유하고 있음
35011740621_295724,1,  600만원 이상,보유하고 있음
35011740621_295725,1,  400~500만원미만,보유하고 있음
35011740621_295730,0,  300~400만원미만,보유하고 있음
35012560501_523078,0,  100만원미만,보유하지 않음
35012560501_523080,1,  300~400만원미만,보유하고 있음
35012560501_523081,1,  400~500만원미만,보유하고 있음
35012560501_523088,0,  200~300만원미만,보유하고 있음
35012560501_523094,1,  400~500만원미만,보유하고 있음
35012560501_523095,0,  300~400만원미만,보유하고 있음
35012560501_523097,1,  300~400만원미만,보유하고 있음
35012560501_523101,0,  300~400만원미만,보유하고 있음
35012560501_523105,1,  300~400만원미만,보유하고 있음
35012560501_523145,0,  400~500만원미만,보유하고 있음
35012560511_472667,0,  100만원미만,보유하지 않음
35012560511_472668,0,  200~300만원미만,보유하고 있음
35012560511_472670,1,  600만원 이상,보유하고 있음
35012560511_472702,0,  300~400만원미만,보유하고 있음
35012560511_472704,0,  400~500만원미만,보유하고 있음
35012560511_472706,1,  500~600만원미만,보유하고 있음
35012560511_472723,1,  400~500만원미만,보유하고 있음
35012560511_472724,0,  400~500만원미만,보유하고 있음
35012560511_472728,0,  500~600만원미만,보유하고 있음
35012560511_472739,1,  200~300만원미만,보유하고 있음
35012560521_422342,0,  600만원 이상,보유하고 있음
35012560521_422344,1,  200~300만원미만,보유하고 있음
35012560521_422351,0,  500~600만원미만,보유하고 있음
35012560521_422353,0,  500~600만원미만,보유하고 있음
35012560521_422363,0,  200~300만원미만,보유하지 않음
35012560521_422369,0,  500~600만원미만,보유하고 있음
35012560521_422373,1,  400~500만원미만,보유하고 있음
35012560521_422378,0,  600만원 이상,보유하고 있음
35012560521_422384,0,  600만원 이상,보유하고 있음
35012560521_422390,1,  500~600만원미만,보유하고 있음
35012560561_320759,0,  200~300만원미만,보유하고 있음
